OID_,DateTimeProcessed,Latitude,Longitude,Speed_file,Device,objectid_1,globalid,Heading,DateTimeRecord
4950,1653530863330,43.572989999999997,-96.722610000000003,1.000000000000000,Street Sander SF829044,40209.000000000000000,{D3E95DE7-3937-B1AA-A842-42D337AAF6B1},36.000000000000000,1653512863000
845,1653530871340,43.559860000000000,-96.731219999999993,35.000000000000000,Fleet Parts Runner SF110331,40210.000000000000000,{0E0E3F68-EA9E-4D64-BCB3-F5A3B5F115EA},0.000000000000000,1653512871000
6645,1653530872336,43.572690000000001,-96.722610000000003,15.000000000000000,Street Sander SF829044,40211.000000000000000,{16851C83-3C53-DEB0-8AA6-AB52A7B9921A},180.000000000000000,1653512872000
9090,1653530888334,43.571530000000003,-96.722610000000003,21.000000000000000,Street Sander SF829044,40212.000000000000000,{1AB770B2-F297-EB5C-1626-65CCF3D3DEC4},180.000000000000000,1653512888000
6638,1653530892348,43.562550000000002,-96.731219999999993,25.000000000000000,Fleet Parts Runner SF110331,40213.000000000000000,{1B56C856-8A97-6F0B-464E-EA4CC2071861},0.000000000000000,1653512892000
9452,1653530900352,43.563369999999999,-96.731189999999998,25.000000000000000,Fleet Parts Runner SF110331,40214.000000000000000,{B1C4C493-0965-5B4B-B29C-41DB2B7F5496},2.000000000000000,1653512900000
7432,1653530903358,43.570480000000003,-96.722629999999995,11.000000000000000,Street Sander SF829044,40215.000000000000000,{6C9CF978-4172-84E5-97A4-3E1577C341A8},181.000000000000000,1653512903000
849,1653530907370,43.570380000000000,-96.722459999999998,11.000000000000000,Street Sander SF829044,40216.000000000000000,{087C0A61-C706-9277-DD5D-0630A31FC92F},129.000000000000000,1653512907000
4518,1653530913373,43.563949999999998,-96.731219999999993,0.000000000000000,Fleet Parts Runner SF110331,40217.000000000000000,{75F1A8A0-DA40-C040-C8D0-F040E01EAA09},358.000000000000000,1653512913000
6644,1653530918385,43.570329999999998,-96.721760000000003,7.000000000000000,Street Sander SF829044,40219.000000000000000,{44701FAE-C683-A56E-2CB4-FA2E043FDC11},96.000000000000000,1653512918000
3279,1653530921407,43.570300000000003,-96.721739999999997,2.000000000000000,Street Sander SF829044,40221.000000000000000,{1E787A26-2993-5397-311A-B97A5FDF2B3F},154.000000000000000,1653512921000
4526,1653530930435,43.570000000000000,-96.721840000000000,16.000000000000000,Street Sander SF829044,40222.000000000000000,{FF9F2B2F-7275-0951-7F6A-F897739594C2},194.000000000000000,1653512930000
8,1653530941467,43.569150000000000,-96.722480000000004,25.000000000000000,Street Sander SF829044,40224.000000000000000,{67424B76-DAE1-F93C-F376-9BD45B53BC19},209.000000000000000,1653512941000
3689,1653530946099,43.563949999999998,-96.731189999999998,1.000000000000000,Fleet Parts Runner SF110331,40225.000000000000000,{C4335287-6C1B-049C-84F5-6EFF15192AD8},90.000000000000000,1653512945000
4949,1653530949464,43.564109999999999,-96.731189999999998,16.000000000000000,Fleet Parts Runner SF110331,40226.000000000000000,{7E5A6BC2-7001-B6EC-06DE-BC0F4B4DE14C},0.000000000000000,1653512949000
5811,1653530950476,43.568359999999998,-96.723119999999994,26.000000000000000,Street Sander SF829044,40227.000000000000000,{D5E3842A-BD6B-166C-6496-4E4B351F7D88},210.000000000000000,1653512950000
2494,1653530957483,43.564880000000002,-96.731189999999998,30.000000000000000,Fleet Parts Runner SF110331,40228.000000000000000,{21C75440-3315-3B9F-F7CA-56451C82A6E2},0.000000000000000,1653512957000
5816,1653530959499,43.567459999999997,-96.723709999999997,29.000000000000000,Street Sander SF829044,40229.000000000000000,{A58EF1A5-EBF5-AC1D-C6DA-8E1B016296E9},205.000000000000000,1653512959000
851,1653530967491,43.566699999999997,-96.724199999999996,24.000000000000000,Street Sander SF829044,40230.000000000000000,{9A8C5704-F492-0EA7-C7D6-DDF9098BBD96},205.000000000000000,1653512967000
1714,1653530974496,43.566260000000000,-96.724990000000005,27.000000000000000,Street Sander SF829044,40231.000000000000000,{1E390630-8027-8C7C-7525-44E1671FF4C0},232.000000000000000,1653512974000
4522,1653530980502,43.567999999999998,-96.731189999999998,37.000000000000000,Fleet Parts Runner SF110331,40232.000000000000000,{BEDA2888-D3D6-73EA-5B97-09AD8955F6D5},0.000000000000000,1653512980000
843,1653530984506,43.568620000000003,-96.731089999999995,38.000000000000000,Fleet Parts Runner SF110331,40233.000000000000000,{C79BD1A3-D34C-F027-AFB1-7855792D0CC6},7.000000000000000,1653512984000
2495,1653530984508,43.565620000000003,-96.726219999999998,30.000000000000000,Street Sander SF829044,40234.000000000000000,{1C4B4828-D6C4-EA61-596E-AF6E00D92743},234.000000000000000,1653512984000
1277,1653530991510,43.569560000000003,-96.730549999999994,37.000000000000000,Fleet Parts Runner SF110331,40235.000000000000000,{74F278FD-12D6-6812-F6FF-41F1E83AD728},23.000000000000000,1653512991000
418,1653530996521,43.570300000000003,-96.730320000000006,38.000000000000000,Fleet Parts Runner SF110331,40236.000000000000000,{8914F8A3-D0E0-FA99-D05D-B1461DF9D936},13.000000000000000,1653512996000
1715,1653531000523,43.564290000000000,-96.727959999999996,27.000000000000000,Street Sander SF829044,40237.000000000000000,{4B7136E0-47E4-1406-9311-0377FB102906},223.000000000000000,1653513000000
8248,1653531007539,43.564160000000001,-96.729010000000002,27.000000000000000,Street Sander SF829044,40238.000000000000000,{B02EC89E-6AC7-5535-6F8B-F9C708FECF39},260.000000000000000,1653513007000
5807,1653531009563,43.572330000000001,-96.730189999999993,39.000000000000000,Fleet Parts Runner SF110331,40239.000000000000000,{B28CEC12-2791-291D-1C6A-AB6860C4DEF4},3.000000000000000,1653513009000
3280,1653531016553,43.564160000000001,-96.730220000000003,22.000000000000000,Street Sander SF829044,40240.000000000000000,{EAB2AB1F-9C1B-4169-9FA8-88871D44568B},270.000000000000000,1653513016000
5808,1653531027576,43.574910000000003,-96.728629999999995,38.000000000000000,Fleet Parts Runner SF110331,40243.000000000000000,{2F5C5130-0135-24C9-C3A7-336C77B9BD99},24.000000000000000,1653513027000
6640,1653531030588,43.564210000000003,-96.731030000000004,0.000000000000000,Street Sander SF829044,40244.000000000000000,{2C28ECD0-578F-A358-DCDB-9B29E7E2A298},275.000000000000000,1653513030000
4945,1653531032598,43.575679999999998,-96.728390000000005,40.000000000000000,Fleet Parts Runner SF110331,40245.000000000000000,{A282F5DB-A5BD-FAB9-A857-F8D8BD66A33D},13.000000000000000,1653513032000
4,1653531052633,43.564210000000003,-96.731129999999993,10.000000000000000,Street Sander SF829044,40249.000000000000000,{BB035B9C-FD9B-A667-D460-63E9023C069F},270.000000000000000,1653513052000
2498,1653531063635,43.564239999999998,-96.732410000000002,30.000000000000000,Street Sander SF829044,40250.000000000000000,{12F70A11-88A6-5234-61E9-676777C63684},272.000000000000000,1653513063000
4520,1653531068640,43.581930000000000,-96.728420000000000,45.000000000000000,Fleet Parts Runner SF110331,40251.000000000000000,{136E83C9-E3D4-2AF8-F1FA-44FEDDD37982},360.000000000000000,1653513068000
9086,1653531076703,43.564129999999999,-96.734719999999996,33.000000000000000,Street Sander SF829044,40252.000000000000000,{EAB4104B-EFA4-92C5-388B-12B830BF2E30},266.000000000000000,1653513076000
1710,1653531090666,43.585610000000003,-96.728549999999998,39.000000000000000,Fleet Parts Runner SF110331,40253.000000000000000,{CBD67EA1-4596-A39F-F152-9185B7EEBB37},359.000000000000000,1653513090000
852,1653531091728,43.563670000000002,-96.736999999999995,23.000000000000000,Street Sander SF829044,40254.000000000000000,{BF5DF337-0C4F-B195-0F79-87CC6231B190},254.000000000000000,1653513091000
2878,1653531098679,43.586869999999998,-96.728650000000002,39.000000000000000,Fleet Parts Runner SF110331,40255.000000000000000,{F6E53007-FFDF-5A15-61CA-C020A1C55DF1},357.000000000000000,1653513098000
8251,1653531106706,43.563600000000001,-96.739300000000000,33.000000000000000,Street Sander SF829044,40256.000000000000000,{5E3CBAFA-EE64-B47C-2F1D-B056477B7D84},268.000000000000000,1653513106000
8244,1653531121703,43.590429999999998,-96.728600000000000,39.000000000000000,Fleet Parts Runner SF110331,40259.000000000000000,{E5E6ABD3-B417-AD08-5ECB-5CF55598C78D},1.000000000000000,1653513121000
3,1653531127709,43.591419999999999,-96.728600000000000,45.000000000000000,Fleet Parts Runner SF110331,40260.000000000000000,{8F35A6A1-595B-B9C6-DD42-1AB99F8E5B25},0.000000000000000,1653513127000
9,1653531146720,43.563600000000001,-96.747339999999994,39.000000000000000,Street Sander SF829044,40263.000000000000000,{821D442C-B21A-D33C-7337-BAE368B4EC0B},270.000000000000000,1653513146000
9087,1653531156491,43.517409999999998,-96.730500000000006,2.000000000000000,Street Sander SF829042,40264.000000000000000,{1FAD4F50-51D7-BBE0-C621-DEDD49DC8317},243.000000000000000,1653513155000
1712,1653531162738,43.517359999999996,-96.730770000000007,10.000000000000000,Street Sander SF829042,40265.000000000000000,{E120C6CC-1134-FE40-79CC-CD3E7FAF44D3},256.000000000000000,1653513162000
5813,1653531170748,43.517359999999996,-96.731030000000004,0.000000000000000,Street Sander SF829042,40266.000000000000000,{935CE255-2D8B-53F5-036E-D0E54928AC94},270.000000000000000,1653513170000
4519,1653531174753,43.599460000000001,-96.728650000000002,42.000000000000000,Fleet Parts Runner SF110331,40267.000000000000000,{70D48854-ABB5-315F-CB06-259428BDD860},360.000000000000000,1653513174000
4523,1653531175784,43.563949999999998,-96.753460000000004,37.000000000000000,Street Sander SF829044,40268.000000000000000,{E9FD5757-3883-9D45-CB37-B9F76C35BCA0},275.000000000000000,1653513175000
6222,1653531182794,43.600720000000003,-96.728629999999995,35.000000000000000,Fleet Parts Runner SF110331,40269.000000000000000,{7CC161A8-45F0-6DA0-0DC9-8DE4FC245F14},1.000000000000000,1653513182000
846,1653531189783,43.601509999999998,-96.728629999999995,23.000000000000000,Fleet Parts Runner SF110331,40270.000000000000000,{B3DE7F3A-A076-FDB3-286E-30E46BEA4D06},0.000000000000000,1653513189000
4524,1653531192786,43.517389999999999,-96.731089999999995,2.000000000000000,Street Sander SF829042,40271.000000000000000,{8ACE59CC-DCF9-B15F-24EB-24F25378C0C2},305.000000000000000,1653513192000
2491,1653531196846,43.601869999999998,-96.728600000000000,0.000000000000000,Fleet Parts Runner SF110331,40272.000000000000000,{FEE09749-6F2B-D9B4-3FFC-29826B2E2A44},3.000000000000000,1653513196000
3281,1653531197812,43.564109999999999,-96.755660000000006,0.000000000000000,Street Sander SF829044,40273.000000000000000,{2CE2C66B-87DC-CECB-AFF1-B2C467260F33},276.000000000000000,1653513197000
1711,1653531198889,43.517209999999999,-96.731260000000006,16.000000000000000,Street Sander SF829042,40274.000000000000000,{8247F1AB-B2FA-52D2-BF29-11291592760E},214.000000000000000,1653513198000
2496,1653531204832,43.516669999999998,-96.731290000000001,29.000000000000000,Street Sander SF829042,40276.000000000000000,{952D2DF5-5557-562A-81D5-FB377CEB99C9},182.000000000000000,1653513204000
847,1653531205841,43.601889999999997,-96.728600000000000,4.000000000000000,Fleet Parts Runner SF110331,40277.000000000000000,{7E188FFA-3465-398D-153C-8C26516F1A46},0.000000000000000,1653513205000
5,1653531210850,43.515960000000000,-96.731260000000006,29.000000000000000,Street Sander SF829042,40278.000000000000000,{508C0198-B942-FAED-4E62-DD8BD4470911},178.000000000000000,1653513210000
4947,1653531210851,43.601999999999997,-96.728350000000006,16.000000000000000,Fleet Parts Runner SF110331,40279.000000000000000,{809B25F0-0AC8-38E6-1EB3-8E97DD04FABD},59.000000000000000,1653513210000
4521,1653531218868,43.601999999999997,-96.727270000000004,30.000000000000000,Fleet Parts Runner SF110331,40282.000000000000000,{CC135532-415B-BEE2-D2E5-AA270D2D0AB3},90.000000000000000,1653513218000
6641,1653531225908,43.515110000000000,-96.731189999999998,0.000000000000000,Street Sander SF829042,40283.000000000000000,{FB370EDE-09C6-FE88-790F-45F15EE54901},177.000000000000000,1653513225000
4952,1653531231966,43.564079999999997,-96.755679999999998,2.000000000000000,Street Sander SF829044,40284.000000000000000,{E1BB9A04-5258-915B-498B-ED4180A0EDC8},206.000000000000000,1653513231000
4946,1653531238919,43.601970000000001,-96.724840000000000,14.000000000000000,Fleet Parts Runner SF110331,40287.000000000000000,{430D819F-4595-0239-7595-4C1BFE4A2CA5},91.000000000000000,1653513238000
3276,1653531240930,43.564129999999999,-96.756360000000001,22.000000000000000,Street Sander SF829044,40288.000000000000000,{FCB49C48-39D7-7852-030A-4A49814C960C},276.000000000000000,1653513240000
1,1653531242943,43.601970000000001,-96.724429999999998,22.000000000000000,Fleet Parts Runner SF110331,40289.000000000000000,{A445DFE4-FD9B-C822-56C5-75F0AF0B74C8},90.000000000000000,1653513242000
2497,1653531253953,43.564259999999997,-96.758399999999995,33.000000000000000,Street Sander SF829044,40290.000000000000000,{7438176D-B80F-440E-F8B3-3DA521ECFCAD},275.000000000000000,1653513253000
7435,1653531259956,43.564340000000001,-96.759420000000006,30.000000000000000,Street Sander SF829044,40291.000000000000000,{CD57EAF5-DF46-F828-E372-C63F509B4E1F},276.000000000000000,1653513259000
2492,1653531261963,43.601970000000001,-96.721689999999995,32.000000000000000,Fleet Parts Runner SF110331,40292.000000000000000,{6D756F0B-5729-8FC2-CE9F-A2DF866B67C5},90.000000000000000,1653513261000
2499,1653531267987,43.515079999999998,-96.731189999999998,2.000000000000000,Street Sander SF829042,40293.000000000000000,{9A50C661-8C99-8044-F5B0-8934CCD4FF7C},180.000000000000000,1653513267000
6642,1653531274988,43.514850000000003,-96.731009999999998,15.000000000000000,Street Sander SF829042,40294.000000000000000,{CF7CB9B3-D196-8D3F-8956-85FA9BDA768E},150.000000000000000,1653513274000
3277,1653531277004,43.564390000000003,-96.760630000000006,0.000000000000000,Street Sander SF829044,40295.000000000000000,{77F869E1-EAEA-F9C1-EDFC-75C5497F5D23},273.000000000000000,1653513276000
8249,1653531282009,43.514850000000003,-96.730140000000006,29.000000000000000,Street Sander SF829042,40296.000000000000000,{A4AF805F-4469-FAEA-0DBE-C5FCEF5F38F7},90.000000000000000,1653513281000
3278,1653531292027,43.514879999999998,-96.728520000000003,30.000000000000000,Street Sander SF829042,40297.000000000000000,{8A2281CE-130A-3FBF-C32F-C228705D834C},89.000000000000000,1653513291000
6,1653531296030,43.564390000000003,-96.760649999999998,2.000000000000000,Street Sander SF829044,40298.000000000000000,{BF6F26E9-5580-A23E-ACBC-F16D3A831222},270.000000000000000,1653513295000
7433,1653531300042,43.564419999999998,-96.760829999999999,10.000000000000000,Street Sander SF829044,40299.000000000000000,{CA0ADFA5-01AC-55B1-42CE-485691AC60A5},283.000000000000000,1653513300000
2886,1653531305047,43.564419999999998,-96.760930000000002,0.000000000000000,Street Sander SF829044,40300.000000000000000,{E1FFE493-3067-2647-8D00-32D891EF6AE7},270.000000000000000,1653513305000
9082,1653531309056,43.601920000000000,-96.713620000000006,31.000000000000000,Fleet Parts Runner SF110331,40301.000000000000000,{1C9F7A89-0761-9DDF-4965-BA9193D710CF},90.000000000000000,1653513309000
3273,1653531321077,43.601920000000000,-96.711990000000000,17.000000000000000,Fleet Parts Runner SF110331,40304.000000000000000,{1B256639-A307-9794-75EE-A8EE37C23A1B},90.000000000000000,1653513321000
7430,1653531328088,43.601920000000000,-96.711630000000000,0.000000000000000,Fleet Parts Runner SF110331,40305.000000000000000,{A88AF333-D30B-9F32-EF63-107D859D07D8},90.000000000000000,1653513328000
9088,1653531345075,43.514899999999997,-96.719440000000006,35.000000000000000,Street Sander SF829042,40307.000000000000000,{60385FF4-7CA9-418A-EBF7-4A80EAD3F53D},90.000000000000000,1653513345000
8246,1653531366861,43.514879999999998,-96.715469999999996,32.000000000000000,Street Sander SF829042,40309.000000000000000,{4CF218B1-0262-8585-FDAF-F6342E26677C},90.000000000000000,1653513366000
8247,1653531372103,43.515140000000002,-96.714449999999999,33.000000000000000,Street Sander SF829042,40310.000000000000000,{E015BDD9-5FD6-B56E-CE21-C51EC34A004A},71.000000000000000,1653513372000
7,1653531380104,43.564419999999998,-96.760959999999997,1.000000000000000,Street Sander SF829044,40311.000000000000000,{253D8841-C627-C90E-D63E-42AAC3B2187B},270.000000000000000,1653513380000
848,1653531383117,43.515880000000003,-96.712829999999997,30.000000000000000,Street Sander SF829042,40312.000000000000000,{5653DB61-E46D-C137-5560-4FE683A6CAA1},58.000000000000000,1653513383000
419,1653531386125,43.601920000000000,-96.711560000000006,10.000000000000000,Fleet Parts Runner SF110331,40314.000000000000000,{CBC35BBA-9424-4D46-172B-E4F77B9DC420},90.000000000000000,1653513386000
850,1653531386126,43.564419999999998,-96.761189999999999,9.000000000000000,Street Sander SF829044,40315.000000000000000,{6A6702EB-729D-3A1C-0508-0F04B72CF48D},270.000000000000000,1653513386000
844,1653531389133,43.601970000000001,-96.711349999999996,14.000000000000000,Fleet Parts Runner SF110331,40316.000000000000000,{00618344-BD9C-5347-F19D-50FBF4FB1D3D},72.000000000000000,1653513389000
7431,1653531390147,43.564239999999998,-96.761290000000002,15.000000000000000,Street Sander SF829044,40317.000000000000000,{BA9810E3-1876-1A9D-9784-7F620903592D},202.000000000000000,1653513390000
4525,1653531391154,43.516260000000003,-96.711910000000003,18.000000000000000,Street Sander SF829042,40318.000000000000000,{97107643-0A41-F8FD-08EC-1D27F3AFE2A3},60.000000000000000,1653513391000
421,1653531392160,43.602100000000000,-96.711240000000004,15.000000000000000,Fleet Parts Runner SF110331,40319.000000000000000,{B01D6C6F-501C-1DA2-9DB9-EA770117F4A7},31.000000000000000,1653513392000
4108,1653531395180,43.516340000000000,-96.711579999999998,12.000000000000000,Street Sander SF829042,40320.000000000000000,{9135D15E-33D5-7EBC-DD70-1BAF7EB5CFB1},72.000000000000000,1653513395000
5815,1653531399183,43.516210000000001,-96.711399999999998,14.000000000000000,Street Sander SF829042,40321.000000000000000,{8B9E6099-834A-CF3C-6780-7CABD32BD5A3},135.000000000000000,1653513399000
5812,1653531399188,43.563389999999998,-96.761269999999996,29.000000000000000,Street Sander SF829044,40322.000000000000000,{4963D222-0ED4-7DEF-E698-044A71AAF0F9},179.000000000000000,1653513399000
7025,1653531402245,43.602939999999997,-96.711219999999997,24.000000000000000,Fleet Parts Runner SF110331,40323.000000000000000,{AC9D8390-C1CF-11CE-FB11-9C2AECFBBB3E},1.000000000000000,1653513402000
2879,1653531406189,43.515569999999997,-96.711529999999996,29.000000000000000,Street Sander SF829042,40324.000000000000000,{2DCF0F7D-C85C-7793-D667-20B7284F16C1},188.000000000000000,1653513406000
420,1653531407218,43.603409999999997,-96.711200000000005,22.000000000000000,Fleet Parts Runner SF110331,40325.000000000000000,{D8C17725-EE74-148F-5963-DD6315122F89},2.000000000000000,1653513407000
1280,1653531410210,43.603610000000003,-96.711200000000005,12.000000000000000,Fleet Parts Runner SF110331,40326.000000000000000,{1192C247-AF60-B2BA-C94C-0935904D1785},0.000000000000000,1653513410000
1286,1653531411215,43.561959999999999,-96.761269999999996,30.000000000000000,Street Sander SF829044,40327.000000000000000,{EE45394F-D728-9A0B-4161-078936D27207},180.000000000000000,1653513411000
1713,1653531415239,43.514449999999997,-96.711830000000006,33.000000000000000,Street Sander SF829042,40329.000000000000000,{C8F204A9-2916-8EA3-0D28-2911DC063233},191.000000000000000,1653513415000
6646,1653531420251,43.561190000000003,-96.761269999999996,11.000000000000000,Street Sander SF829044,40331.000000000000000,{EB44C0ED-CEA6-EF08-B8CD-BC3B537819F8},180.000000000000000,1653513420000
5809,1653531422284,43.603789999999996,-96.710909999999998,0.000000000000000,Fleet Parts Runner SF110331,40332.000000000000000,{E83E0258-C7CE-4F9D-003C-4DEC2CC92E0B},49.000000000000000,1653513422000
423,1653531425274,43.513089999999998,-96.712010000000006,34.000000000000000,Street Sander SF829042,40333.000000000000000,{4FA10383-4AAB-FEC4-DE4B-DB812B652837},185.000000000000000,1653513425000
6643,1653531427279,43.561140000000002,-96.761700000000005,16.000000000000000,Street Sander SF829044,40334.000000000000000,{A6A5D270-4D16-BC8F-F0EB-C11279190F16},261.000000000000000,1653513427000
2881,1653531443298,43.561160000000001,-96.762339999999995,0.000000000000000,Street Sander SF829044,40336.000000000000000,{29BEF9F3-E513-B509-7FB5-B8CB55C9500E},272.000000000000000,1653513443000
4109,1653531445287,43.510379999999998,-96.711240000000004,32.000000000000000,Street Sander SF829042,40337.000000000000000,{F266C854-B385-137F-7BF7-F4B943F82B69},168.000000000000000,1653513445000
5814,1653531457295,43.508890000000001,-96.711200000000005,32.000000000000000,Street Sander SF829042,40338.000000000000000,{73D1EF92-EDAB-E513-F801-9AF2914AE126},179.000000000000000,1653513457000
8250,1653531471304,43.507809999999999,-96.711070000000007,5.000000000000000,Street Sander SF829042,40340.000000000000000,{E0AB875A-9E39-944C-DDA7-0364160D4A42},175.000000000000000,1653513471000
7438,1653531478306,43.507759999999998,-96.711070000000007,2.000000000000000,Street Sander SF829042,40341.000000000000000,{868E1201-715F-38A2-15A9-8902BF8674E0},180.000000000000000,1653513478000
6639,1653531481314,43.603810000000003,-96.710909999999998,2.000000000000000,Fleet Parts Runner SF110331,40343.000000000000000,{9DFC754B-C6DC-9FFA-C449-169F7CFCEF06},0.000000000000000,1653513481000
424,1653531482327,43.507660000000001,-96.711039999999997,10.000000000000000,Street Sander SF829042,40344.000000000000000,{94A1039D-E8F0-1FA2-3974-5FAFCFB019AC},168.000000000000000,1653513482000
8252,1653531485336,43.507579999999997,-96.710840000000005,15.000000000000000,Street Sander SF829042,40345.000000000000000,{A78319A7-350E-673A-455F-50E7F59BACEF},119.000000000000000,1653513485000
9083,1653531490349,43.603940000000001,-96.711200000000005,9.000000000000000,Fleet Parts Runner SF110331,40346.000000000000000,{66183FAD-08D7-775E-1517-09D8A53D6CCA},302.000000000000000,1653513490000
4953,1653531491352,43.507579999999997,-96.710120000000003,27.000000000000000,Street Sander SF829042,40347.000000000000000,{29BFA1F0-11EB-F7B5-39BC-B23961D62626},90.000000000000000,1653513491000
4106,1653531498356,43.604509999999998,-96.711169999999996,24.000000000000000,Fleet Parts Runner SF110331,40348.000000000000000,{AAF92E0F-2AFC-9288-58C6-6FE827CA0690},2.000000000000000,1653513498000
4103,1653531502367,43.604840000000003,-96.711070000000007,21.000000000000000,Fleet Parts Runner SF110331,40349.000000000000000,{E726A2A9-463A-F594-204B-39315E823B2C},12.000000000000000,1653513502000
3282,1653531503370,43.507579999999997,-96.708119999999994,32.000000000000000,Street Sander SF829042,40350.000000000000000,{F35B7546-9E99-8C20-62C3-074F60550AE9},90.000000000000000,1653513503000
9084,1653531505375,43.604990000000001,-96.710780000000000,21.000000000000000,Fleet Parts Runner SF110331,40351.000000000000000,{A1AAB277-EA84-4650-4C39-2D334F98DFF5},54.000000000000000,1653513505000
8245,1653531521408,43.605400000000003,-96.707689999999999,47.000000000000000,Fleet Parts Runner SF110331,40354.000000000000000,{C12452BD-C98D-5205-5E9D-11805C393702},80.000000000000000,1653513521000
426,1653531533420,43.507559999999998,-96.702699999999993,34.000000000000000,Street Sander SF829042,40355.000000000000000,{E041B7A4-D1DA-13F9-C0F0-F0B70702B8EA},90.000000000000000,1653513533000
7026,1653531533422,43.605530000000002,-96.704080000000005,61.000000000000000,Fleet Parts Runner SF110331,40356.000000000000000,{9BEEE9FA-9D66-2B39-FA20-C63E5522B21B},87.000000000000000,1653513533000
8661,1653531545439,43.605759999999997,-96.699929999999995,64.000000000000000,Fleet Parts Runner SF110331,40358.000000000000000,{D28EDD05-953D-69AB-B5B4-99425DEBF37A},86.000000000000000,1653513545000
7031,1653531561430,43.507559999999998,-96.697980000000001,27.000000000000000,Street Sander SF829042,40359.000000000000000,{60A27476-93B8-4E1B-1517-022DB87554B9},90.000000000000000,1653513561000
3690,1653531589456,43.607190000000003,-96.683700000000002,68.000000000000000,Fleet Parts Runner SF110331,40361.000000000000000,{3184515C-4A77-C4EB-5947-D3FE086BBB86},83.000000000000000,1653513589000
7436,1653531602445,43.507530000000003,-96.691559999999996,27.000000000000000,Street Sander SF829042,40362.000000000000000,{C6F6374D-AC41-D4EE-FA2A-F7B064B8A5F5},90.000000000000000,1653513602000
7027,1653531603479,43.607680000000002,-96.678219999999996,75.000000000000000,Fleet Parts Runner SF110331,40363.000000000000000,{5D556E30-F9E4-1764-4C3E-933F7E06AE57},83.000000000000000,1653513603000
4948,1653531610471,43.607810000000001,-96.675299999999993,76.000000000000000,Fleet Parts Runner SF110331,40364.000000000000000,{D03D12A7-3C8F-D348-DC75-3D2FBD19500C},86.000000000000000,1653513610000
